g12973	GO:0018024,GO:0005515
g12974	GO:0005515
g12974	GO:0005515
g12975	GO:0016780,GO:0008654
g12976	GO:0005515
g12977	
g12978	
g12979	
g12980	GO:0004197,GO:0006508
g12981	GO:0019915
g12982	
g12983	
g12984	GO:0016787,GO:0003677,GO:0005524,GO:0016817
g12985	GO:0003676,GO:0008270,GO:0008168
g12986	GO:0016021,GO:0004930,GO:0007186
g12987	
g12988	GO:0005515
g12989	
g12989	
g1299	GO:0004672,GO:0005524,GO:0006468
g12990	
g12991	GO:0004252,GO:0006508
g12992	GO:0016021,GO:0004930,GO:0007186
g12993	GO:0003700,GO:0006355
g12994	GO:0000124,GO:0005643,GO:0003713,GO:0045893,GO:0006406
g12995	GO:0000776,GO:0003677,GO:0046982,GO:0051382
g12996	GO:0005839,GO:0019773,GO:0004175,GO:0004298,GO:0006511,GO:0051603
g12997	GO:0003713
g12998	GO:0003713
g12999	
g13	GO:0016021,GO:0016020,GO:0022857,GO:0005215,GO:0022891,GO:0055085
g130	GO:0005813,GO:0008017,GO:0005515,GO:0034453
g1300	GO:0005509,GO:0008152,GO:0006629
g13000	
g13001	
g13002	
g13002	
g13003	
g13004	
g13004	
g13004	
g13006	
g13006	
g13007	
g13008	GO:0005515
g13009	GO:0005730,GO:0005525
g1301	GO:0016020,GO:0005886,GO:0005509,GO:0005515,GO:0007155,GO:0007156
g1301	GO:0016020,GO:0005886,GO:0005509,GO:0005515,GO:0007155,GO:0007156
g13010	
g13011	
g13012	GO:0005515
g13012	GO:0005515
g13013	GO:0000287,GO:0005524,GO:0004674,GO:0006468
g13014	GO:0005515,GO:0007165
g13015	GO:0005515,GO:0007165
g13016	GO:0032039,GO:0016180
g13016	GO:0032039,GO:0016180
g13017	
g13018	GO:0008146
g13019	
g1302	GO:0016020,GO:0005886,GO:0005509,GO:0007155,GO:0007156
g13020	GO:0016021,GO:0051033,GO:0033227
g13021	
g13022	GO:0003779
g13023	GO:0005509
g13024	GO:0016757
g13024	GO:0016757
g13025	GO:0008080
g13026	
g13027	GO:0005515
g13028	
g13029	GO:0005525,GO:0003924
g13029	GO:0005525,GO:0003924
g1303	GO:0016020,GO:0005886,GO:0005509,GO:0007155,GO:0007156
g13030	GO:0005515
g13030	GO:0005515
g13031	GO:0008270,GO:0003677,GO:0005515,GO:0008234,GO:0006508
g13031	GO:0008270,GO:0003677,GO:0005515,GO:0008234,GO:0006508
g13032	GO:0005507,GO:0003824,GO:0016715,GO:0004497,GO:0055114
g13033	
g13034	GO:0005515
g13035	
g13036	
g13037	
g13037	
g13038	
g13039	
g1304	GO:0016021,GO:0004930,GO:0007186
g13040	
g13041	
g13042	GO:0003677
g13043	GO:0005515
g13044	GO:0016020,GO:0008375
g13045	GO:0004842
g13046	
g13047	
g13048	
g13049	
g1305	
g13050	GO:0005488
g13051	GO:0005515
g13052	GO:0005515,GO:0007165
g13053	GO:0005515,GO:0007165
g13054	
g13055	GO:0005515,GO:0007165
g13056	GO:0005488,GO:0005515
g13056	GO:0005488,GO:0005515
g13057	
g13058	GO:0004601,GO:0020037,GO:0055114,GO:0006979
g13059	
g1306	GO:0033180,GO:0016820,GO:0005524,GO:0015991,GO:0015992,GO:0046034
g13060	GO:0032580,GO:0008376
g13061	
g13062	GO:0043240,GO:0006281
g13063	GO:0043240,GO:0006281
g13064	
g13065	
g13065	
g13066	GO:0016020
g13066	GO:0016020
g13067	GO:0035312,GO:0016788,GO:0004518,GO:0005515,GO:0006281
g13068	GO:0035312,GO:0003824,GO:0004518,GO:0003677,GO:0006281
g13069	GO:0005515
g13069	GO:0005515
g1307	GO:0043565,GO:0003677,GO:0006355
g13070	GO:0008083,GO:0040007
g13071	
g13072	GO:0003676,GO:0003723
g13073	GO:0016021,GO:0042626,GO:0005524,GO:0016887,GO:0055085,GO:0006810
g13074	GO:0005509,GO:0005515
g13075	GO:0016021,GO:0055085
g13076	GO:0016020,GO:0005215,GO:0055085,GO:0006810
g13076	GO:0016020,GO:0005215,GO:0055085,GO:0006810
g13077	GO:0016020,GO:0005215,GO:0055085,GO:0006810
g13077	GO:0016020,GO:0005215,GO:0055085,GO:0006810
g13078	GO:0003676,GO:0000166
g13079	GO:0050660,GO:0016627,GO:0003995,GO:0008152,GO:0055114
g1308	GO:0016787
g13080	GO:0007165
g13080	GO:0007165
g13081	GO:0005085,GO:0007264
g13082	GO:0005622,GO:0005525,GO:0007264
g13083	
g13084	
g13084	GO:0003676
g13085	
g13086	
g13087	GO:0016020,GO:0005525
g13088	
g13089	
g1309	GO:0043565,GO:0003677,GO:0006355
g1309	GO:0043565,GO:0003677,GO:0006355
g13090	GO:0090537,GO:0005515,GO:0043044,GO:0021915
g13091	
g13092	
g13093	GO:0008234,GO:0004869,GO:0006508
g13094	GO:0016021,GO:0055085
g13095	GO:0016021,GO:0055085
g13096	GO:0004672,GO:0005524,GO:0006468
g13097	GO:0005882,GO:0005198
g13098	GO:0005741,GO:0006626
g13099	GO:0016021,GO:0004930,GO:0007186
g131	GO:0005524
g1310	GO:0003676,GO:0008270
g13100	GO:0004842
g13101	GO:0004842,GO:0005515
g13102	GO:0016702,GO:0046872,GO:0055114
g13102	GO:0016702,GO:0046872,GO:0055114
g13103	
g13104	
g13104	
g13105	
g13106	GO:0016020,GO:0005515,GO:0007154
g13107	
g13107	
g13108	
g13108	
g13109	GO:0005694,GO:0008278,GO:0005524,GO:0003682,GO:0005515,GO:0051276,GO:0007064,GO:0006281
g1311	GO:0048500,GO:0008312,GO:0005515,GO:0006614
g13110	GO:0005694,GO:0005524,GO:0005515,GO:0051276
g13111	GO:0005634,GO:0003677
g13112	
g13113	
g13113	
g13114	
g13115	GO:0016021,GO:0016020,GO:0004888,GO:0004930,GO:0007186,GO:0007166
g13116	GO:0046983
g13117	
g13118	GO:0007088,GO:0000910,GO:0051225
g13119	
g13119	
g1312	GO:0005515
g13120	GO:0004672,GO:0004713,GO:0005524,GO:0005515,GO:0006468
g13121	
g13122	
g13123	
g13124	GO:0016021,GO:0004930,GO:0007186
g13125	
g13126	
g13127	
g13128	GO:0005737,GO:0016788,GO:0019478
g13129	GO:0016592,GO:0001104,GO:0006357
g1313	GO:0004672,GO:0005524,GO:0006468
g13130	GO:0003676
g13131	
g13132	GO:0016020,GO:0005215,GO:0055085,GO:0006810
g13133	
g13133	
g13134	GO:0016021,GO:0042284,GO:0006629,GO:0030148
g13134	GO:0016021,GO:0042284,GO:0006629,GO:0030148
g13135	GO:0016020,GO:0005216,GO:0005509,GO:0006811,GO:0055085
g13136	GO:0008375,GO:0006486
g13137	GO:0005737,GO:0005515,GO:0007033,GO:0006886
g13138	
g13138	
g13139	GO:0003755,GO:0006457,GO:0000413
g1314	GO:0016020,GO:0050661,GO:0005216,GO:0004345,GO:0006811,GO:0055085,GO:0055114,GO:0006006
g13140	GO:0016020,GO:0005525
g13141	
g13142	
g13143	GO:0034709,GO:0034715,GO:0005829,GO:0005886,GO:0006884,GO:0000387,GO:0006821
g13144	GO:0034709,GO:0034715,GO:0005829,GO:0005886,GO:0006884,GO:0000387,GO:0006821
g13145	GO:0005524,GO:0004594,GO:0015937
g13146	GO:0005576,GO:0030414,GO:0005515
g13146	GO:0005576,GO:0030414,GO:0005515
g13147	GO:0043565,GO:0003700,GO:0003677,GO:0006355,GO:0006357
g13148	GO:0043565,GO:0003700,GO:0003677,GO:0006355,GO:0006357
g13148	GO:0043565,GO:0003700,GO:0003677,GO:0006355,GO:0006357
g13149	GO:0005524,GO:0004140,GO:0015937
g1315	GO:0016020,GO:0005262,GO:0005216,GO:0006811,GO:0055085,GO:0070588
g1315	GO:0016020,GO:0005262,GO:0005216,GO:0006811,GO:0055085,GO:0070588
g13150	GO:0003824,GO:0004415,GO:0005975
g13151	GO:0003824,GO:0004415,GO:0005975
g13152	GO:0004672,GO:0005524,GO:0004674,GO:0004702,GO:0006468,GO:0035556
g13152	GO:0004672,GO:0005524,GO:0004674,GO:0006468
g13153	
g13154	GO:0008289
g13155	GO:0003697
g13155	GO:0003697
g13156	
g13157	GO:0017154,GO:0005515,GO:0071526
g13158	
g13158	
g13159	
g1316	
g13160	
g13161	
g13162	GO:2000574
g13162	GO:2000574
g13163	
g13164	
g13165	GO:0003676
g13166	
g13167	GO:0005515
g13168	GO:0016491,GO:0005506,GO:0031418,GO:0050353,GO:0055114,GO:0045329
g13169	
g1317	GO:0005515,GO:0007165
g1317	GO:0005515,GO:0007165
g1317	GO:0005515,GO:0007165
g13170	GO:0005622,GO:0005840,GO:0003735,GO:0006412
g13171	GO:0016020,GO:0005216,GO:0005247,GO:0055085,GO:0006821
g13172	
g13173	
g13173	
g13174	
g13175	GO:0004672,GO:0005524,GO:0006468
g13176	
g13177	
g13178	GO:0003777,GO:0007018
g13178	GO:0003777,GO:0007018
g13179	
g1318	GO:0016020,GO:0005272,GO:0006814
g13180	GO:0005737,GO:0005634,GO:0005085,GO:0005096,GO:0045666,GO:0000910,GO:0000902
g13181	GO:0005524,GO:0000166,GO:0004812,GO:0006418
g13181	GO:0005524,GO:0000166,GO:0004812,GO:0006418
g13182	GO:0016021,GO:0005524,GO:0016887,GO:0005215,GO:0006810
g13183	GO:0005634,GO:0000439,GO:0004003,GO:0006289
g13184	
g13184	
g13185	GO:0008476,GO:0006478
g13186	GO:0008080
g13186	GO:0008080
g13187	GO:0008080
g13188	GO:0046983
g13189	GO:0003677
g1319	GO:0005515
g13190	GO:0043565,GO:0003677,GO:0006355
g13191	GO:0043565,GO:0003677,GO:0006355
g13192	GO:0043565,GO:0003677,GO:0006355
g13193	GO:0043565,GO:0003677,GO:0006355
g13194	
g13195	
g13196	
g13197	
g13198	
g13199	
g132	
g1320	GO:0005515
g13200	GO:0008270,GO:0004222,GO:0008237,GO:0005515,GO:0006508
g13200	GO:0008270,GO:0008237,GO:0004222,GO:0005515,GO:0006508
g13201	GO:0005488,GO:0008536,GO:0006886
g13202	
g13203	GO:0050660,GO:0016627,GO:0003995,GO:0008152,GO:0055114
g13204	GO:0008168,GO:0008152
g13205	
g13206	GO:0016787
g13207	
g13208	GO:0005488,GO:0005515
g13209	
g1321	
g13210	
g13211	GO:0016021
g13212	
g13213	
g13214	GO:0005737,GO:0005852,GO:0003743
g13215	GO:0016491,GO:0004499,GO:0050660,GO:0050661,GO:0055114
g13216	GO:0005515
g13217	
g13218	GO:0017110,GO:0005509
g13219	GO:0004553,GO:0005975
g1322	GO:0008270,GO:0004527,GO:0004518,GO:0003677
g13220	GO:0003824
g13221	GO:0016020,GO:0008236,GO:0006508
g13222	
g13223	
g13224	
g13225	GO:0005634,GO:0003684,GO:0004519,GO:0006281
g13226	GO:0016020,GO:0046983,GO:0003676,GO:0005509,GO:0007156
g13226	GO:0016020,GO:0005509,GO:0007156
g13227	
g13228	GO:0016705,GO:0005506,GO:0020037,GO:0055114
g13229	GO:0008270,GO:0005515,GO:0046872
g1323	
g13230	
g13231	GO:0046983
g13232	GO:0016021,GO:0004930,GO:0007186
g13233	
g13234	GO:0005886,GO:0016491,GO:0005507,GO:0055114,GO:0006879,GO:0006826
g13235	GO:0016757
g13236	GO:0045454
g13237	GO:0003779,GO:0005515,GO:0030154,GO:0030036
g13238	GO:0008236,GO:0006508
g13239	
g1324	
g13240	
g13241	GO:0005515
g13242	GO:0005515
g13243	GO:0005543,GO:0005515
g13244	
g13245	GO:0030246,GO:0005515,GO:0007155
g13246	
g13247	
g13248	GO:0016021
g13248	GO:0016021
g13248	GO:0016021
g13249	GO:0000340,GO:0000166,GO:0003729
g1325	
g1325	
g1325	
g13250	GO:0005681,GO:0000398
g13251	GO:0004725,GO:0016791,GO:0005515,GO:0006470,GO:0016311
g13252	GO:0008080
g13253	
g13253	
g13254	GO:0005576,GO:0003682,GO:0004867,GO:0005488,GO:0030414,GO:0005515,GO:0046872
g13255	GO:0016020
g13256	GO:0016671,GO:0033743,GO:0030091,GO:0055114,GO:0006979
g13256	GO:0016671,GO:0033743,GO:0030091,GO:0055114,GO:0006979
g13257	
g13258	GO:0016021,GO:0004930,GO:0007186
g13259	GO:0043565,GO:0003677,GO:0006355
g13259	GO:0043565,GO:0003677,GO:0006355
g1326	
g1326	
g13260	GO:0005515
g13261	GO:0005509
g13261	GO:0005509
g13262	GO:0008017,GO:0003777,GO:0005524,GO:0007018
g13262	GO:0008017,GO:0003777,GO:0005524,GO:0007018
g13263	
g13264	
g13264	
g13265	GO:0004185,GO:0006508
g13266	
g13267	
g13268	GO:0004185,GO:0006508
g13269	GO:0005525,GO:0007264
g1327	
g13270	GO:0003810,GO:0018149
g13271	
g13272	GO:0003810,GO:0018149
g13272	GO:0003810,GO:0018149
g13273	GO:0016021,GO:0004930,GO:0007186
g13274	
g13275	
g13275	
g13275	
g13277	
g13278	
g13279	
g1328	GO:0005515,GO:0007165
g13280	
g13280	
g13280	
g13281	
g13282	
g13283	
g13284	GO:0003677,GO:0015074,GO:0006310
g13284	GO:0003677,GO:0015074,GO:0006310
g13284	GO:0003677,GO:0015074,GO:0006310
g13285	GO:0005515
g13286	
g13287	
g13288	
g13289	
g1329	
g13290	
g13291	
g13291	
g13291	
g13293	GO:0004489,GO:0055114,GO:0006555
g13294	GO:0016021,GO:0004930,GO:0007186
g13295	
g13296	
g13297	
g13298	
g13298	
g13299	GO:0016491,GO:0055114
g133	GO:0046872
g1330	GO:0006914
g13300	GO:0016491,GO:0055114
g13301	
g13302	
g13303	
g13304	
g13305	
g13306	GO:0003677,GO:0004518,GO:0004527
g13307	GO:0005737,GO:0005622,GO:0004177,GO:0030145,GO:0008235,GO:0019538,GO:0006508
g13308	GO:0016021,GO:0004930,GO:0007186
g13309	
g1331	GO:0005488,GO:0008013,GO:0005515,GO:0030178
g1331	GO:0005488,GO:0008013,GO:0005515,GO:0030178
g13310	GO:0005615,GO:0001530,GO:0008289,GO:0050829,GO:0006955
g13311	GO:0070531,GO:0070552,GO:0045739
g13311	GO:0070531,GO:0070552,GO:0045739
g13312	
g13312	
g13313	
g13313	
g13314	
g13315	
g13316	
g13317	
g13318	GO:0005525,GO:0005515
g13319	GO:0005737,GO:0000145,GO:0048278,GO:0006887
g1332	
g13320	GO:0016020,GO:0005216,GO:0006811,GO:0055085
g13321	GO:0005634,GO:0007049,GO:0006974,GO:0048478
g13322	
g13323	GO:0016757
g13323	GO:0016757
g13324	GO:0016538,GO:0007049
g13325	
g13326	GO:0005737,GO:0005634,GO:0005488
g13326	GO:0005737,GO:0005634,GO:0005488
g13327	
g13328	
g13329	
g1333	GO:0005525,GO:0004713,GO:0005524,GO:0004672,GO:0006468,GO:0007264
g13330	GO:0005515
g13331	GO:0005515
g13332	GO:0005515
g13333	
g13334	
g13335	
g13336	GO:0005515
g13337	
g13338	GO:0016021,GO:0055085
g13339	
g1334	GO:0003896,GO:0006269
g13340	GO:0004089,GO:0008270
g13341	GO:1990879,GO:0003697
g13342	GO:0005515
g13343	
g13344	
g13344	
g13344	
g13346	
g13347	
g13348	
g13349	GO:0005720,GO:0003677,GO:0000183
g1335	GO:0003676,GO:0005524,GO:0008026
g13350	
g13351	GO:0003676
g13352	
g13353	GO:0005732,GO:0000398
g13354	GO:0008023,GO:0006368
g13355	GO:0005634,GO:0003887,GO:0016779,GO:0034061,GO:0003677,GO:0006281
g13356	GO:0004591,GO:0030976,GO:0016624,GO:0006099,GO:0008152,GO:0055114
g13357	
g13358	
g13359	
g1336	GO:0005622,GO:0005525,GO:0007264
g13360	GO:0003676
g13361	GO:0016020,GO:0005216,GO:0005515,GO:0006811,GO:0055085
g13361	GO:0016020,GO:0005216,GO:0005515,GO:0006811,GO:0055085
g13362	
g13363	GO:0046983
g13364	GO:0046983
g13365	GO:0003779,GO:0005515,GO:0007155,GO:0031532
g13366	
g13367	
g13368	
g13368	
g13369	GO:0008270,GO:0005515,GO:0046872
g1337	GO:0005634,GO:0005488,GO:0030261,GO:0007067,GO:0007076
g13370	
g13371	GO:0005622,GO:0030131,GO:0006886,GO:0016192
g13372	GO:0003824,GO:0008152
g13373	
g13374	
g13375	
g13376	GO:0008270,GO:0005515,GO:0097190
g13377	
g13378	GO:0005694,GO:0005524,GO:0005515,GO:0051276
g13379	GO:0003676,GO:0000166
g1338	
g13380	
g13380	
g13381	GO:0016020
g13382	
g13382	
g13383	GO:0016021,GO:0004930,GO:0007186
g13384	
g13385	
g13385	
g13386	GO:0005814,GO:0004672,GO:0005524,GO:0004674,GO:0005515,GO:0006468,GO:0007099
g13387	GO:0005763,GO:0003735
g13388	GO:0005515
g13389	GO:0016020
g1339	
g13390	
g13391	GO:0005515,GO:0051260
g13392	
g13393	GO:0005515
g13393	GO:0005515
g13394	
g13395	GO:0005634,GO:0005488,GO:0005524,GO:0004677,GO:0003677,GO:0006303
g13395	GO:0005634,GO:0005488,GO:0005524,GO:0004677,GO:0003677,GO:0006303
g13395	GO:0005634,GO:0005488,GO:0005524,GO:0004677,GO:0003677,GO:0006303
g13396	
g13397	GO:0005515
g13398	
g13399	
g134	
g1340	GO:0004725,GO:0006470
g13400	GO:0016021,GO:0004930,GO:0007186
g13401	GO:0003676,GO:0046872
g13402	
g13403	GO:0016021,GO:0004930,GO:0007186
g13404	GO:0005515
g13405	GO:0005509
g13406	GO:0000145,GO:0006893
g13407	GO:0000139,GO:0016020
g13408	
g13409	GO:0008017,GO:0003777,GO:0005524,GO:0007018
g1341	GO:0003725,GO:0003723,GO:0016779,GO:0005524,GO:0016740,GO:0051607,GO:0006955
g13410	
g13411	GO:0005622,GO:0015629,GO:0003779,GO:0030042
g13412	
g13413	GO:0005840,GO:0003735,GO:0006412
g13413	GO:0005840,GO:0003735,GO:0006412
g13414	GO:0003676,GO:0000166
g13414	
g13414	GO:0003676,GO:0000166
g13414	GO:0003676,GO:0000166
g13414	GO:0003676,GO:0000166
g13414	GO:0003676,GO:0000166
g13415	GO:0003899,GO:0003676,GO:0006351
g13416	GO:0016021
g13417	GO:0003676,GO:0000166
g13418	
g13419	
g1342	GO:0005515
g13420	
g13421	GO:0016020,GO:0005216,GO:0005247,GO:0055085,GO:0006821
g13422	GO:0016020
g13423	
g13424	GO:0005515
g13425	
g13425	
g13426	GO:0003690,GO:0006355
g13426	GO:0003690,GO:0006355
g13427	
g13428	
g13429	
g1343	
g13430	GO:0005509
g13431	
g13432	
g13432	
g13433	
g13434	GO:0005509,GO:0005515
g13435	GO:0016020,GO:0005216,GO:0005249,GO:0006811,GO:0006813,GO:0055085
g13436	
g13437	
g13438	GO:0046983,GO:0003676
g13438	GO:0046983,GO:0003676
g13439	GO:0005515
g1344	
g13440	GO:0016020,GO:0005216,GO:0005247,GO:0055085,GO:0006821
g13441	GO:0016021,GO:0004930,GO:0007186
g13441	GO:0016021,GO:0004930,GO:0007186
g13442	
g13443	GO:0051539,GO:0003994,GO:0006099,GO:0008152
g13444	
g13445	GO:0016020,GO:0003824,GO:0016614,GO:0003885,GO:0016491,GO:0050660,GO:0055114
g13446	
g13447	GO:0016021,GO:0004930,GO:0007186
g13448	GO:0016021,GO:0004930,GO:0007186
g13449	GO:0016021,GO:0004930,GO:0007186
g1345	GO:0004672,GO:0005524,GO:0006468
g13450	GO:0005737,GO:0005852,GO:0003743,GO:0005515
g13451	
g13452	
g13453	
g13454	GO:0005515
g13455	
g13456	
g13457	
g13458	GO:0046872
g13459	GO:0004222,GO:0008237,GO:0006508
g1346	
g13460	
g13461	
g13462	GO:0016021
g13463	GO:0005622,GO:0005515,GO:0006886
g13464	
g13465	
g13466	GO:0005739,GO:0004419,GO:0003824,GO:0046951
g13467	GO:0004516,GO:0004514,GO:0019358,GO:0009435
g13468	GO:0004862,GO:0006469
g13469	GO:0016020,GO:0005215,GO:0006810
g1347	
g13470	GO:0016021,GO:0004930,GO:0007186
g13471	
g13472	
g13473	
g13474	GO:0005783,GO:0048193
g13475	
g13476	GO:0005783,GO:0048193
g13477	
g13478	GO:0030246,GO:0005975
g13479	
g1348	
g13480	GO:0000276,GO:0015078,GO:0015986
g13481	GO:0005515
g13481	GO:0005515
g13482	
g13483	
g13484	
g13485	
g13486	
g13487	GO:0005515
g13487	GO:0005515
g13487	GO:0005515
g13488	GO:0016021,GO:0016020,GO:0004888,GO:0004930,GO:0007186,GO:0007166
g13488	GO:0016021,GO:0016020,GO:0004888,GO:0004930,GO:0007186,GO:0007166
g13488	GO:0016021,GO:0016020,GO:0004888,GO:0004930,GO:0007186,GO:0007166
g13489	
g1349	GO:0005524,GO:0004674,GO:0006468
g13490	
g13491	
g13492	
g13493	
g13494	
g13495	
g13496	
g13497	
g13498	
g13499	GO:0016021,GO:0016020,GO:0005215,GO:0015377,GO:0006811,GO:0055085,GO:0006810
g13499	GO:0016020,GO:0005215,GO:0006811,GO:0055085,GO:0006810
g135	GO:0016020,GO:0008519,GO:0015696
g1350	GO:0003676
g13500	GO:0016021,GO:0016020,GO:0005215,GO:0015377,GO:0006811,GO:0055085,GO:0006810
g13501	
g13501	
g13502	GO:0008289
g13503	GO:0008146
g13504	GO:0046983,GO:0003676
g13505	GO:0008146
g13505	GO:0008146
g13506	GO:0008146
g13507	
g13508	
g13509	
g1351	GO:0005515
g13510	GO:0003677
g13511	
g13512	
g13512	
g13513	
g13514	GO:0008270,GO:0004222
g13515	GO:0003676
g13516	
g13517	GO:0016021,GO:0042626,GO:0005524,GO:0016887,GO:0055085,GO:0006810
g13517	GO:0016021,GO:0042626,GO:0005524,GO:0016887,GO:0055085,GO:0006810
g13518	
g13519	
g1352	GO:0035091
g13520	
g13521	GO:0003700,GO:0043565,GO:0006355
g13521	GO:0003700,GO:0043565,GO:0006355
g13522	
g13522	
g13523	GO:0016021,GO:0004930,GO:0007186
g13524	GO:0016021,GO:0004930,GO:0007186
g13525	
g13526	
g13526	
g13527	
g13528	
g13529	
g13529	
g1353	GO:0003676
g1353	GO:0003676
g13530	GO:0004672,GO:0005524,GO:0006468
g13531	
g13532	
g13532	
g13533	GO:0035556
g13534	GO:0036459,GO:0016579,GO:0006511
g13535	
g13535	GO:0008234,GO:0071567
g13536	
g13537	GO:0016021,GO:0004930,GO:0007186
g13538	GO:0005509,GO:0005515
g13539	
g1354	GO:0016020,GO:0005216,GO:0005515,GO:0006811,GO:0055085
g13540	
g13541	
g13541	
g13542	
g13543	
g13544	
g13545	
g13546	
g13546	
g13547	
g13547	
g13548	GO:0033588
g13549	
g1355	GO:0005737,GO:0004615,GO:0009298
g13550	GO:0003676
g13550	GO:0003676
g13551	GO:0008484,GO:0003824,GO:0008152
g13552	GO:0016021,GO:0004930,GO:0007186
g13553	GO:0030170,GO:0003824,GO:0008483,GO:0006520,GO:0009058
g13554	
g13555	GO:0005515
g13556	GO:0016021,GO:0004930,GO:0007186
g13557	GO:0005515
g13558	GO:0005515
g13559	
g1356	GO:0005578,GO:0005201,GO:0005509,GO:0005515
g13560	
g13560	
g13561	
g13562	
g13563	GO:0005515
g13564	GO:0007224
g13564	GO:0007224
g13565	
g13566	
g13567	GO:0005741,GO:0033554
g13568	
g13568	
g13569	GO:0005813
g1357	GO:0005694,GO:0008270,GO:0003917,GO:0003916,GO:0003677,GO:0006265
g13570	GO:0003913,GO:0006281
g13571	GO:0005813
g13572	
g13573	
g13574	
g13575	
g13575	
g13576	
g13577	GO:0005515
g13578	GO:0016020,GO:0005525,GO:0007264,GO:0007165
g13579	GO:0019901,GO:0006915
g1358	
g13580	GO:0019901,GO:0005515
g13580	GO:0019901,GO:0005515
g13580	GO:0019901,GO:0005515
g13581	
g13582	GO:0016021,GO:0004930,GO:0007186
g13583	GO:0016021,GO:0004930,GO:0007186
g13584	GO:0016020,GO:0009405
g13585	GO:0016020,GO:0009405
g13586	GO:0016020,GO:0009405
g13587	GO:0005085,GO:0007264
g13588	GO:0000262,GO:0000002
g13589	
g1359	
g13590	GO:0005869,GO:0045502,GO:0010970
g13591	
g13592	
g13593	
g13593	
g13594	
g13595	
g13595	
g13596	
g13597	GO:0046983
g13598	GO:0003887,GO:0016779,GO:0003684,GO:0042276,GO:0006281
g13599	
g136	GO:0005515
g1360	
g13600	
g13601	
g13602	
g13603	
g13604	GO:0070006
g13604	GO:0070006
g13605	GO:0016021,GO:0008146,GO:0016051
g13606	GO:0003824,GO:0055114
g13607	GO:0016491,GO:0003824,GO:0055114
g13607	GO:0016491,GO:0003824,GO:0055114
g13608	GO:0003924,GO:0004871,GO:0005525,GO:0019001,GO:0031683,GO:0007186,GO:0007188,GO:0007165
g13609	GO:0003677,GO:0003964,GO:0003721
g1361	
g13610	GO:0030286,GO:0003777,GO:0007018
g13611	GO:0016021,GO:0004930,GO:0007186
g13612	
g13613	GO:0033178,GO:0046961,GO:0015991
g13614	
g13615	
g13616	GO:0043065,GO:0042981
g13617	
g13618	GO:0016021,GO:0004930,GO:0007186
g13619	GO:0004842,GO:0008270,GO:0005515,GO:0016567
g1362	
g13620	
g13621	
g13621	
g13621	
g13622	
g13623	GO:0030246,GO:0005509,GO:0005515
g13623	GO:0030246,GO:0005509,GO:0005515
g13623	GO:0030246,GO:0005509,GO:0005515
g13624	
g13625	GO:0004672,GO:0005524,GO:0005488,GO:0006468
g13626	
g13627	GO:0005622,GO:0005840,GO:0003735,GO:0008097,GO:0006412
g13628	GO:0016491,GO:0004499,GO:0050660,GO:0050661,GO:0055114
g13629	GO:0016491,GO:0004499,GO:0050660,GO:0050661,GO:0055114
g1363	
g13630	
g13630	
g13631	
g13632	
g13633	
g13634	
g13635	GO:0005681,GO:0008380
g13636	GO:0005524,GO:0003677,GO:0006260
g13637	GO:0005634,GO:0003677,GO:0003700,GO:0043565,GO:0006355
g13638	
g13639	GO:0005634,GO:0042254
g1364	GO:0005515
g13640	GO:0016021,GO:0004930,GO:0007186
g13641	GO:0005515
g13642	GO:0008484,GO:0003824,GO:0008152
g13643	GO:0016021,GO:0008146,GO:0016051
g13644	
g13645	GO:0005515,GO:0007165
g13646	
g13647	GO:0005515,GO:0007165
g13648	
g13649	GO:0005515
g1365	
g13650	
g13651	
g13652	GO:0004181,GO:0008270,GO:0006508
g13653	
g13654	
g13655	
g13656	
g13657	
g13658	
g13659	
g1366	GO:0005515,GO:0007165
g13660	
g13661	
g13662	GO:0005089,GO:0046872,GO:0035023
g13663	
g13664	GO:0005737,GO:0006886
g13664	GO:0005737,GO:0006886
g13664	GO:0005737,GO:0006886
g13665	
g13666	GO:0046872
g13666	GO:0046872
g13667	GO:0005515
g13668	GO:0016021,GO:0004930,GO:0007186
g13669	GO:0005509,GO:0005515,GO:0007160
g13669	GO:0005509,GO:0005515,GO:0007160
g1367	GO:0005515,GO:0007165
g13670	
g13670	
g13671	GO:0016020,GO:0015269,GO:0006813
g13671	GO:0016020,GO:0015269,GO:0006813
g13672	
g13673	GO:0016020,GO:0016780,GO:0008654
g13674	
g13675	GO:0005515
g13676	GO:0005509
g13677	GO:0016491
g13678	GO:0008033
g13679	GO:0005622,GO:0031419,GO:0008270,GO:0008898,GO:0008705,GO:0046872,GO:0044237,GO:0009086,GO:0042558
g13679	GO:0005622,GO:0031419,GO:0008270,GO:0008898,GO:0008705,GO:0046872,GO:0044237,GO:0009086,GO:0042558
g1368	GO:0016747
g1368	
g1368	
g13680	GO:0016021,GO:0004930,GO:0007186
g13681	GO:0016021,GO:0004930,GO:0007186
g13682	GO:0033179,GO:0033177,GO:0015078,GO:0015991
g13683	GO:0005737,GO:0005634,GO:0005622,GO:0003676,GO:0003723,GO:0000166,GO:0005515,GO:0006810,GO:0006406
g13684	
g13685	GO:0003676
g13686	
g13687	
g13688	
g13689	
g1369	GO:0005515
g13690	
g13691	
g13692	
g13693	
g13693	
g13694	
g13694	
g13694	
g13695	
g13696	
g13697	GO:0016849,GO:0004383,GO:0009190,GO:0006182,GO:0035556
g13698	
